Date,Open,High,Low,Close,Adj Close,Volume
2017-10-12,118.489998,119.650002,118.309998,119.139999,103.356689,3929700
2017-10-13,119.790001,120.000000,119.070000,119.160004,103.374046,4640100
2017-10-16,119.839996,120.889999,119.430000,120.129997,104.215530,5500700
2017-10-17,120.230003,120.739998,119.830002,120.220001,104.293625,4844300
2017-10-18,119.400002,120.019997,117.989998,118.150002,102.497856,5505100
2017-10-19,118.059998,118.739998,117.949997,118.199997,102.541222,4576600
2017-10-20,118.610001,118.779999,118.070000,118.639999,102.922935,4924300
2017-10-23,118.720001,119.300003,118.449997,118.930000,103.174507,3872400
2017-10-24,119.480003,119.919998,119.070000,119.230003,103.434776,4472400
2017-10-25,119.000000,119.440002,118.150002,118.440002,102.749420,4553100
2017-10-26,118.779999,119.000000,118.139999,118.440002,102.749420,4092900
2017-10-27,116.129997,116.400002,112.570000,113.540001,98.498550,14534100
2017-10-30,113.169998,115.099998,112.839996,114.389999,99.235954,7517800
2017-10-31,114.449997,116.379997,113.820000,115.889999,100.537231,7154800
2017-11-01,116.300003,116.970001,115.349998,115.900002,100.545921,5030300
2017-11-02,116.209999,116.470001,114.709999,115.330002,100.051422,4329600
2017-11-03,115.480003,115.750000,114.730003,114.989998,99.756477,4101800
2017-11-06,115.370003,117.160004,114.989998,117.040001,101.534889,5950300
2017-11-07,117.379997,118.000000,116.480003,117.239998,101.708405,5219500
2017-11-08,116.779999,117.150002,115.900002,116.669998,101.213921,5092800
2017-11-09,115.900002,117.500000,115.620003,117.239998,101.708405,5103300
2017-11-10,116.709999,117.309998,116.099998,117.180000,101.656342,5156900
2017-11-13,117.220001,117.769997,116.680000,117.230003,101.699722,4279200
2017-11-14,116.820000,117.260002,116.250000,116.919998,101.430786,6996500
2017-11-15,116.209999,117.230003,116.070000,116.449997,101.023048,5372600
2017-11-16,115.250000,115.820000,114.379997,114.570000,100.322533,5888700
2017-11-17,114.669998,114.989998,113.900002,114.709999,100.445129,4337500
2017-11-20,114.769997,115.029999,114.440002,114.720001,100.453896,4634200
2017-11-21,115.139999,115.860001,114.919998,115.169998,100.847923,4596000
2017-11-22,115.489998,116.779999,115.320000,115.910004,101.495903,3951000
2017-11-24,116.550003,116.849998,116.309998,116.510002,102.021286,1744200
2017-11-27,115.849998,116.029999,115.239998,115.589996,101.215683,4490300
2017-11-28,115.919998,116.809998,115.739998,116.449997,101.968750,4004700
2017-11-29,116.199997,117.250000,115.830002,117.180000,102.607971,3661000
2017-11-30,117.260002,119.150002,117.230003,118.989998,104.192886,7896600
2017-12-01,119.809998,120.459999,118.519997,119.510002,104.648224,6831800
2017-12-04,119.809998,122.300003,119.370003,120.839996,105.812828,7366400
2017-12-05,120.540001,121.400002,120.150002,120.389999,105.418793,4380700
2017-12-06,119.989998,120.879997,119.519997,119.610001,104.735786,4852500
2017-12-07,119.500000,120.099998,118.959999,119.629997,104.753296,4908500
2017-12-08,119.959999,120.239998,119.099998,119.919998,105.007240,4122200
2017-12-11,120.290001,121.110001,120.120003,120.419998,105.445061,5929700
2017-12-12,119.809998,120.739998,119.559998,119.680000,104.797081,4300200
2017-12-13,119.430000,120.169998,118.680000,119.930000,105.015984,4399800
2017-12-14,119.809998,120.279999,119.500000,119.529999,104.665741,3736900
2017-12-15,120.440002,120.470001,119.510002,119.730003,104.840858,11226900
2017-12-18,119.919998,121.290001,119.620003,119.699997,104.814590,4654100
2017-12-19,120.320000,120.750000,119.510002,119.839996,104.937180,4599300
2017-12-20,120.279999,121.300003,119.650002,120.889999,105.856613,6286700
2017-12-21,121.389999,125.349998,121.070000,124.820000,109.297882,10109000
2017-12-22,124.849998,125.650002,124.570000,124.980003,109.437996,4735100
2017-12-26,125.230003,126.139999,125.050003,125.980003,110.313644,3348500
2017-12-27,125.959999,126.199997,125.129997,125.550003,109.937119,3452300
2017-12-28,125.690002,125.889999,125.290001,125.580002,109.963371,2191800
2017-12-29,125.360001,125.980003,125.190002,125.190002,109.621880,3829000
2018-01-02,125.709999,127.739998,125.540001,127.580002,111.714676,5626000
2018-01-03,127.459999,128.940002,126.900002,128.509995,112.529007,5805500
2018-01-04,127.949997,128.350006,127.220001,128.110001,112.178757,4598300
2018-01-05,127.970001,128.100006,127.099998,127.900002,111.994865,4189200
2018-01-08,127.860001,128.630005,127.629997,128.529999,112.546539,4826100
2018-01-09,128.429993,128.940002,127.790001,127.839996,111.942329,4422300
2018-01-10,128.309998,128.759995,127.800003,128.660004,112.660370,5292200
2018-01-11,128.919998,133.320007,128.759995,132.570007,116.084137,11641300
2018-01-12,132.190002,133.850006,132.110001,133.600006,116.986061,7232900
2018-01-16,133.669998,133.880005,131.600006,132.009995,115.593781,6254200
2018-01-17,132.190002,132.800003,130.960007,132.360001,115.900246,5632700
2018-01-18,132.350006,132.500000,131.029999,131.589996,115.226013,5890000
2018-01-19,131.830002,132.000000,130.210007,131.300003,114.972061,6048900
2018-01-22,131.300003,132.559998,131.279999,132.559998,116.075371,5248800
2018-01-23,132.380005,132.559998,130.729996,131.020004,114.726883,5747300
2018-01-24,131.380005,132.669998,131.070007,131.389999,115.050873,6868200
2018-01-25,131.759995,131.869995,130.339996,130.649994,114.402885,4597200
2018-01-26,130.710007,131.750000,130.369995,131.190002,114.875740,6310500
2018-01-29,130.059998,131.580002,128.320007,128.479996,112.502754,6350700
2018-01-30,127.610001,128.009995,125.190002,125.230003,109.656914,8084000
2018-01-31,125.419998,125.820000,124.050003,125.349998,109.761978,9626800
2018-02-01,125.599998,125.629997,124.059998,125.570000,109.954628,7844500
2018-02-02,123.949997,123.949997,117.639999,118.580002,103.833862,13182600
2018-02-05,116.989998,118.300003,108.019997,112.620003,98.615028,15414700
2018-02-06,111.199997,117.629997,110.760002,117.180000,102.607971,18416300
2018-02-07,117.400002,119.269997,115.230003,115.290001,100.952995,11535700
2018-02-08,115.169998,115.889999,112.209999,112.300003,98.334831,9927500
2018-02-09,113.339996,114.620003,109.500000,113.500000,99.385605,10922400
2018-02-12,114.800003,115.849998,112.910004,113.980003,99.805916,8358200
2018-02-13,113.339996,113.610001,111.860001,113.290001,99.201706,7065900
2018-02-14,112.500000,114.050003,111.400002,113.629997,99.499435,7031900
2018-02-15,112.860001,113.019997,110.839996,112.529999,99.517120,5405000
2018-02-16,112.349998,112.940002,111.209999,112.139999,99.172234,5950400
2018-02-20,112.279999,112.760002,110.580002,110.980003,98.146362,6810900
2018-02-21,111.139999,112.059998,109.059998,109.059998,96.448402,6892300
2018-02-22,109.550003,111.440002,108.900002,109.889999,97.182411,8176700
2018-02-23,110.459999,112.739998,110.250000,112.589996,99.570175,6460200
2018-02-26,113.180000,114.660004,112.849998,114.599998,101.347755,7405800
2018-02-27,114.870003,116.050003,113.610001,113.610001,100.472237,6059700
2018-02-28,115.019997,115.459999,111.879997,111.919998,98.977661,7441000
2018-03-01,111.529999,113.900002,110.970001,112.040001,99.083786,7516700
2018-03-02,111.500000,112.180000,109.830002,111.639999,98.730042,6607300
2018-03-05,111.400002,113.330002,111.019997,113.150002,100.065422,7814900
2018-03-06,113.849998,115.519997,113.019997,113.650002,100.507607,7957900
2018-03-07,112.949997,115.080002,112.629997,113.839996,100.675629,6660000
2018-03-08,114.599998,114.750000,112.599998,113.349998,100.242302,6095100
2018-03-09,114.309998,117.389999,114.239998,117.220001,103.664780,8833300
2018-03-12,117.500000,118.349998,116.559998,116.790001,103.284500,6877000
2018-03-13,117.230003,118.180000,116.000000,116.459999,102.992661,6793100
2018-03-14,116.980003,117.449997,114.860001,115.129997,101.816475,5051000
2018-03-15,115.360001,116.209999,114.750000,115.580002,102.214432,4519700
2018-03-16,115.400002,116.190002,114.559998,115.400002,102.055229,14909400
2018-03-19,115.070000,115.230003,113.220001,113.889999,100.719856,4803500
2018-03-20,114.550003,115.699997,114.440002,114.500000,101.259315,4587200
2018-03-21,114.980003,118.110001,114.800003,117.040001,103.505592,6829600
2018-03-22,115.550003,115.739998,113.480003,113.699997,100.551834,6297200
2018-03-23,114.370003,115.769997,112.699997,112.980003,99.915085,6227200
2018-03-26,114.239998,115.589996,113.250000,115.349998,102.011009,6868700
2018-03-27,115.750000,116.860001,113.980003,114.660004,101.400818,5530800
2018-03-28,114.930000,115.260002,112.059998,112.099998,99.136841,6985300
2018-03-29,112.290001,114.430000,112.279999,114.040001,100.852516,6627800
2018-04-02,113.889999,114.389999,110.540001,112.239998,99.260658,6228600
2018-04-03,112.519997,114.980003,112.089996,114.830002,101.551163,6717300
2018-04-04,113.050003,114.790001,112.430000,114.480003,101.241646,5727200
2018-04-05,114.879997,117.889999,114.699997,117.290001,103.726685,7204900
2018-04-06,116.379997,117.010002,113.389999,114.760002,101.489250,7094500
2018-04-09,115.300003,117.169998,114.879997,115.980003,102.568161,6933800
2018-04-10,117.599998,119.830002,117.599998,118.849998,105.106277,7612800
2018-04-11,118.690002,119.379997,117.750000,119.250000,105.460014,6246800
2018-04-12,119.709999,120.669998,118.650002,119.230003,105.442345,6702000
2018-04-13,119.519997,120.790001,119.220001,119.919998,106.052544,5508100
2018-04-16,120.599998,121.709999,119.769997,120.699997,106.742348,4598000
2018-04-17,120.940002,122.000000,120.559998,121.459999,107.414459,6488300
2018-04-18,122.459999,124.889999,122.400002,123.820000,109.501564,9132500
2018-04-19,123.970001,125.000000,123.209999,123.709999,109.404282,7159400
2018-04-20,123.379997,123.459999,121.459999,122.309998,108.166168,7561200
2018-04-23,122.000000,123.610001,121.800003,123.580002,109.289322,6113100
2018-04-24,124.360001,125.040001,121.750000,122.540001,108.369583,7980500
2018-04-25,122.339996,122.900002,121.120003,122.720001,108.528763,5331100
2018-04-26,122.669998,124.300003,122.300003,124.220001,109.855301,6268400
2018-04-27,125.500000,127.050003,124.680000,126.620003,111.977768,8836600
2018-04-30,127.019997,127.900002,125.050003,125.110001,110.642387,7631600
2018-05-01,124.029999,124.919998,123.080002,124.860001,110.421295,7093700
2018-05-02,124.199997,126.470001,124.089996,125.489998,110.978439,5909100
2018-05-03,124.589996,126.120003,123.830002,126.010002,111.438301,6727700
2018-05-04,125.209999,126.839996,124.709999,125.529999,111.013809,5403100
2018-05-07,126.589996,128.399994,124.440002,124.940002,110.492043,6999700
2018-05-08,124.930000,126.750000,123.629997,126.570000,111.933548,8937000
2018-05-09,128.419998,130.419998,128.089996,128.720001,113.834923,11442700
2018-05-10,129.690002,129.779999,128.389999,128.820007,113.923370,5446000
2018-05-11,129.389999,130.759995,128.520004,129.839996,114.825409,8092300
2018-05-14,130.250000,131.080002,129.800003,130.389999,115.311790,6212400
2018-05-15,130.240005,130.270004,129.250000,129.740005,114.736977,5201700
2018-05-16,129.289993,129.720001,128.300003,129.559998,114.577789,5405100
2018-05-17,128.759995,129.570007,128.380005,129.460007,115.487717,5241600
2018-05-18,128.919998,129.149994,127.800003,127.860001,114.060387,6385800
2018-05-21,128.789993,129.410004,128.270004,129.369995,115.407417,5081200
2018-05-22,129.089996,130.389999,128.100006,128.229996,114.390442,5444200
2018-05-23,127.089996,128.789993,126.550003,128.699997,114.809731,6017200
2018-05-24,127.400002,127.400002,125.849998,126.610001,112.945290,5906200
2018-05-25,124.540001,124.760002,121.220001,122.190002,109.002319,8936600
2018-05-29,121.099998,122.430000,120.059998,121.389999,108.288673,7385700
2018-05-30,122.650002,125.669998,122.339996,125.160004,111.651787,7125300
2018-05-31,124.080002,124.820000,123.459999,124.300003,110.884605,7460700
2018-06-01,125.489998,125.550003,123.430000,123.849998,110.483170,5749900
2018-06-04,124.529999,125.410004,122.169998,122.260002,109.064781,5760500
2018-06-05,122.010002,123.709999,121.550003,122.730003,109.484062,5672600
2018-06-06,123.120003,123.690002,122.059998,123.379997,110.063904,6213400
2018-06-07,124.540001,127.980003,124.410004,126.959999,113.257530,8607200
2018-06-08,127.120003,127.379997,125.680000,126.440002,112.793633,5108800
2018-06-11,126.769997,128.190002,125.860001,127.559998,113.792770,6085100
2018-06-12,127.639999,128.380005,126.330002,127.080002,113.364571,4543000
2018-06-13,126.809998,127.820000,126.089996,127.070000,113.355652,6317900
2018-06-14,127.379997,127.959999,126.379997,126.510002,112.856094,5056800
2018-06-15,127.099998,127.120003,123.839996,124.040001,110.652672,13223800
2018-06-18,124.349998,126.980003,124.099998,125.970001,112.374367,7696800
2018-06-19,124.320000,125.889999,123.879997,125.540001,111.990776,5947800
2018-06-20,126.120003,126.459999,124.300003,125.290001,111.767754,7980700
2018-06-21,124.500000,124.589996,122.160004,122.589996,109.359169,7290800
2018-06-22,125.410004,126.570000,124.820000,125.099998,111.598267,8535200
2018-06-25,124.430000,124.639999,121.930000,122.610001,109.377007,5801900
2018-06-26,123.029999,124.610001,122.570000,124.160004,110.759735,4592800
2018-06-27,125.150002,127.419998,125.059998,126.000000,112.401123,6339500
2018-06-28,126.540001,126.860001,125.000000,125.660004,112.097832,3814800
2018-06-29,125.739998,127.730003,125.739998,126.430000,112.784714,5669700
2018-07-02,125.279999,125.290001,123.559998,124.250000,110.839996,5073500
2018-07-03,125.459999,126.690002,124.550003,124.730003,111.268196,3919600
2018-07-05,126.110001,126.250000,123.820000,123.980003,110.599152,5926900
2018-07-06,123.519997,124.519997,123.190002,124.139999,110.741890,4020000
2018-07-09,125.000000,126.279999,124.690002,125.989998,112.392204,4602200
2018-07-10,127.330002,128.509995,126.750000,127.589996,113.819511,5092100
2018-07-11,126.230003,126.680000,122.970001,123.519997,110.188782,6631800
2018-07-12,124.440002,124.949997,123.589996,124.260002,110.848923,3745200
2018-07-13,124.199997,124.879997,123.629997,124.040001,110.652672,3352800
2018-07-16,123.010002,123.879997,121.879997,122.980003,109.707069,4317800
2018-07-17,122.360001,122.959999,121.800003,121.910004,108.752556,4135200
2018-07-18,121.239998,121.669998,119.669998,121.529999,108.413559,6061300
2018-07-19,121.099998,122.139999,121.010002,121.669998,108.538467,4471400
2018-07-20,121.250000,122.349998,121.010002,122.269997,109.073708,5394700
2018-07-23,122.349998,123.070000,121.160004,121.330002,108.235146,5359400
2018-07-24,121.870003,124.160004,121.860001,123.849998,110.483170,4423500
2018-07-25,123.620003,125.230003,123.269997,124.900002,111.419853,4278800
2018-07-26,124.699997,125.379997,123.800003,123.949997,110.572380,5544100
2018-07-27,122.790001,127.040001,122.080002,125.970001,112.374367,7580900
2018-07-30,126.760002,128.410004,126.220001,127.830002,114.033623,5729300
2018-07-31,128.000000,128.550003,126.129997,126.269997,112.641983,5894400
2018-08-01,125.309998,125.919998,124.750000,125.389999,111.856972,4661000
2018-08-02,124.440002,124.809998,123.300003,123.760002,110.402893,4639600
2018-08-03,124.150002,124.250000,123.330002,124.050003,110.661606,5299400
2018-08-06,124.419998,124.940002,123.540001,124.300003,110.884605,4455900
2018-08-07,125.540001,125.699997,124.750000,125.180000,111.669640,4542000
2018-08-08,124.519997,124.790001,123.320000,123.879997,110.509926,5957200
2018-08-09,123.959999,124.370003,122.260002,122.529999,109.305641,5218300
2018-08-10,122.169998,123.519997,121.500000,123.339996,110.028214,6128000
2018-08-13,123.309998,123.680000,122.260002,122.440002,109.225357,4360000
2018-08-14,122.919998,123.650002,122.000000,122.580002,109.350258,3622200
2018-08-15,121.699997,121.730003,117.430000,117.940002,105.211037,9476700
2018-08-16,117.699997,118.309998,117.180000,117.660004,105.967552,5455200
2018-08-17,118.150002,118.580002,117.089996,117.800003,106.093636,6112900
2018-08-20,118.000000,118.320000,117.330002,117.750000,106.048615,5403600
2018-08-21,118.379997,118.930000,117.790001,117.940002,106.219727,4875800
2018-08-22,118.540001,119.459999,118.419998,118.919998,107.102333,3636900
2018-08-23,118.389999,118.820000,117.699997,118.099998,106.363831,3962500
2018-08-24,118.900002,119.540001,118.720001,119.010002,107.183395,4415400
2018-08-27,119.360001,120.480003,119.169998,120.349998,108.390221,3901900
2018-08-28,120.599998,121.339996,119.750000,119.860001,107.948929,4685700
2018-08-29,120.000000,120.830002,119.879997,120.220001,108.273148,4101700
2018-08-30,120.080002,120.430000,119.550003,119.809998,107.903885,3353000
2018-08-31,119.400002,119.400002,118.089996,118.459999,106.688057,5287000
2018-09-04,118.930000,119.629997,118.349998,118.870003,107.057312,4590900
2018-09-05,118.059998,118.940002,117.260002,118.919998,107.102333,4619400
2018-09-06,117.889999,118.510002,115.139999,115.230003,103.779030,8191100
2018-09-07,114.519997,115.349998,113.389999,114.599998,103.211632,6637800
2018-09-10,115.430000,115.720001,114.379997,114.480003,103.103561,5870900
2018-09-11,114.339996,115.739998,113.760002,115.019997,103.589905,5605300
2018-09-12,116.419998,117.489998,115.760002,115.790001,104.283379,5067800
2018-09-13,116.010002,116.519997,115.080002,116.300003,104.742706,6297700
2018-09-14,116.430000,117.610001,116.349998,117.379997,105.715363,4947800
2018-09-17,117.610001,118.680000,117.279999,117.510002,105.832458,5560200
2018-09-18,118.500000,118.900002,117.980003,118.129997,106.390846,4966300
2018-09-19,118.330002,120.040001,118.120003,119.510002,107.633713,4855300
2018-09-20,120.190002,121.320000,119.110001,119.419998,107.552643,5846700
2018-09-21,119.910004,121.260002,119.410004,121.129997,109.092728,13703600
2018-09-24,121.910004,122.980003,121.570000,122.620003,110.434662,6534100
2018-09-25,123.500000,124.239998,122.940002,123.370003,111.110130,5396400
2018-09-26,122.989998,123.419998,121.739998,121.949997,109.831223,4231400
2018-09-27,122.160004,123.000000,121.709999,122.470001,110.299553,4533400
2018-09-28,121.989998,123.209999,121.760002,122.279999,110.128448,5202900
2018-10-01,123.110001,124.879997,123.110001,124.389999,112.028755,5348200
2018-10-02,125.070000,125.760002,124.320000,124.739998,112.343971,5445400
2018-10-03,125.129997,125.839996,124.779999,125.309998,112.857330,4479500
2018-10-04,124.790001,125.589996,124.190002,124.949997,112.533104,4824300
2018-10-05,124.930000,125.900002,124.739998,125.330002,112.875351,4318000
2018-10-08,124.050003,125.459999,123.830002,124.839996,112.434044,6267700
2018-10-09,125.510002,127.440002,125.070000,126.820000,114.217285,6797900
2018-10-10,127.230003,127.599998,122.459999,122.599998,110.416641,6504400
2018-10-11,122.430000,122.430000,117.540001,118.430000,106.661034,8589900
2018-10-12,119.529999,119.680000,116.180000,117.769997,106.066605,7450700
2018-10-15,117.699997,118.860001,116.910004,116.940002,105.319107,6047300
2018-10-16,117.089996,117.680000,116.339996,117.510002,105.832458,4846100
2018-10-17,117.209999,117.690002,116.019997,117.290001,105.634315,6978700
2018-10-18,117.419998,118.139999,116.050003,117.470001,105.796440,7391600
2018-10-19,117.370003,119.260002,117.370003,118.139999,106.399857,7944400
2018-10-22,118.099998,118.489998,116.480003,117.209999,105.562263,5644900
2018-10-23,115.720001,115.720001,112.050003,113.400002,102.130898,8095300
2018-10-24,113.720001,114.180000,110.070000,110.209999,99.257896,8035200
2018-10-25,111.360001,113.400002,110.430000,111.580002,100.491753,5734000
2018-10-26,110.629997,112.470001,109.660004,111.529999,100.446716,8035500
2018-10-29,112.040001,112.070000,107.540001,108.930000,98.105095,8598300
2018-10-30,109.620003,111.150002,108.150002,110.849998,99.834290,7523800
