Date,Open,High,Low,Close,Adj Close,Volume
2019-10-14,119.849998,120.459999,119.099998,119.169998,117.116455,4573300
2019-10-15,119.330002,119.989998,118.870003,119.529999,117.470245,4516700
2019-10-16,119.309998,120.110001,119.099998,119.419998,117.362144,3781600
2019-10-17,119.669998,120.250000,119.360001,119.839996,117.774902,3910900
2019-10-18,120.449997,120.599998,119.129997,119.139999,117.086975,5592300
2019-10-21,119.300003,119.830002,118.820000,119.739998,117.676620,3410100
2019-10-22,119.750000,120.169998,119.389999,119.580002,117.519394,2544700
2019-10-23,119.169998,119.849998,118.690002,119.349998,117.293350,2840000
2019-10-24,119.150002,119.570000,118.510002,119.099998,117.047661,2900300
2019-10-25,119.000000,119.330002,118.199997,119.040001,116.988693,2564100
2019-10-28,119.250000,119.699997,118.529999,119.220001,117.165596,3404300
2019-10-29,118.500000,118.730003,117.080002,117.150002,115.131256,4791100
2019-10-30,117.180000,118.370003,117.050003,118.099998,116.064888,2996000
2019-10-31,117.930000,118.279999,116.830002,117.260002,115.239372,4881300
2019-11-01,117.919998,117.970001,117.230003,117.620003,115.593163,3762600
2019-11-04,118.400002,119.110001,117.169998,117.570000,115.544022,4646000
2019-11-05,117.680000,119.139999,117.080002,118.860001,116.811806,4217100
2019-11-06,118.830002,119.620003,118.709999,119.500000,117.440765,3614400
2019-11-07,120.000000,120.919998,119.540001,120.230003,118.158188,4441400
2019-11-08,120.309998,120.879997,118.940002,119.440002,117.381805,3832700
2019-11-11,118.699997,119.629997,118.279999,119.040001,116.988693,4439000
2019-11-12,119.599998,120.000000,118.809998,119.120003,117.067314,5063100
2019-11-13,119.160004,121.360001,118.660004,120.980003,118.895264,7711800
2019-11-14,124.599998,125.379997,119.510002,120.650002,118.570946,22504200
2019-11-15,120.680000,121.000000,118.379997,118.870003,116.821625,10137700
2019-11-18,118.449997,120.870003,118.239998,120.250000,118.177841,6548000
2019-11-19,120.110001,120.360001,119.709999,119.889999,117.824051,3715400
2019-11-20,120.209999,120.480003,118.400002,119.129997,117.077148,5075900
2019-11-21,118.830002,120.000000,118.669998,119.860001,117.794563,4302400
2019-11-22,120.150002,120.300003,119.269997,119.360001,117.303185,3843100
2019-11-25,120.000000,120.019997,117.900002,118.919998,116.870758,5881500
2019-11-26,118.959999,119.300003,118.449997,119.190002,117.136108,6292500
2019-11-27,119.389999,119.800003,118.730003,118.760002,116.713516,3434100
2019-11-29,119.139999,119.970001,119.000000,119.089996,117.037827,3157300
2019-12-02,119.150002,119.379997,117.839996,119.279999,117.224564,5670900
2019-12-03,118.400002,118.959999,117.769997,118.669998,116.625069,6594800
2019-12-04,119.120003,119.199997,118.300003,118.690002,116.644730,5556600
2019-12-05,118.360001,118.779999,117.419998,118.660004,117.138313,4352800
2019-12-06,119.080002,119.800003,118.919998,119.779999,118.243942,4340800
2019-12-09,119.570000,119.860001,119.180000,119.360001,117.829338,4816000
2019-12-10,119.349998,119.559998,119.019997,119.139999,117.612152,4282300
2019-12-11,119.400002,119.650002,118.529999,119.000000,117.473953,3506400
2019-12-12,119.000000,120.110001,118.680000,119.760002,118.224205,4149000
2019-12-13,119.160004,120.650002,119.019997,120.290001,118.747406,5366300
2019-12-16,120.419998,121.349998,120.419998,120.540001,118.994194,5350700
2019-12-17,120.949997,121.699997,120.699997,121.279999,119.724709,4575800
2019-12-18,121.510002,121.680000,119.839996,119.860001,118.322922,5103000
2019-12-19,119.940002,120.510002,119.779999,120.080002,118.540100,4464100
2019-12-20,121.480003,122.120003,120.019997,120.290001,118.747406,7954400
2019-12-23,120.199997,120.690002,119.010002,119.029999,117.503563,4485800
2019-12-24,119.129997,119.599998,119.010002,119.510002,117.977409,2227400
2019-12-26,119.610001,119.849998,118.949997,119.519997,117.987274,4223800
2019-12-27,119.940002,119.940002,119.250000,119.589996,118.056381,3544000
2019-12-30,119.800003,119.809998,119.129997,119.400002,117.868820,2945800
2019-12-31,119.500000,119.800003,118.190002,118.839996,117.316002,4912000
2020-01-02,118.860001,119.889999,118.699997,118.940002,117.414719,6764900
2020-01-03,118.269997,118.790001,117.589996,117.889999,116.378189,5399200
2020-01-06,117.400002,118.089996,116.769997,117.650002,116.141258,6445500
2020-01-07,117.260002,117.519997,116.199997,116.559998,115.065247,6846900
2020-01-08,116.300003,116.730003,115.680000,116.160004,114.670372,5875800
2020-01-09,116.150002,117.370003,116.080002,117.360001,115.854980,5563700
2020-01-10,117.239998,117.339996,115.980003,116.379997,114.887543,6054800
2020-01-13,116.379997,116.550003,115.370003,115.879997,114.393959,6112600
2020-01-14,115.470001,116.209999,115.129997,116.180000,114.690117,6585800
2020-01-15,114.629997,115.870003,114.519997,115.279999,113.801659,7454200
2020-01-16,115.500000,115.930000,115.279999,115.900002,114.413704,5369400
2020-01-17,116.050003,116.300003,114.639999,114.959999,113.485756,10045000
2020-01-21,114.589996,115.690002,114.519997,115.589996,114.107681,7353700
2020-01-22,115.220001,116.529999,115.180000,116.099998,114.611137,4926100
2020-01-23,116.209999,116.309998,115.040001,115.809998,114.324860,4305100
2020-01-24,116.000000,116.029999,114.150002,114.370003,112.903328,4383400
2020-01-27,113.190002,116.230003,112.680000,115.860001,114.374222,7018400
2020-01-28,115.980003,116.900002,115.949997,116.599998,115.104721,5270200
2020-01-29,116.559998,117.120003,115.889999,115.889999,114.403831,3775500
2020-01-30,115.610001,116.720001,115.330002,116.580002,115.084984,4581500
2020-01-31,115.800003,116.260002,113.900002,114.489998,113.021790,7775800
2020-02-03,114.900002,115.389999,114.099998,114.269997,112.804604,4351900
2020-02-04,115.239998,116.239998,114.889999,115.269997,113.791779,5232200
2020-02-05,115.599998,116.949997,114.849998,116.809998,115.312027,5682900
2020-02-06,116.830002,117.230003,116.059998,116.309998,114.818443,5352900
2020-02-07,116.110001,116.760002,115.760002,116.449997,114.956650,3689600
2020-02-10,115.750000,116.980003,115.050003,115.250000,113.772041,6144900
2020-02-11,115.430000,115.500000,114.440002,115.400002,113.920120,5796800
2020-02-12,115.500000,116.419998,115.410004,115.849998,114.364342,4735600
2020-02-13,115.849998,117.540001,115.580002,117.440002,115.933960,5333200
2020-02-14,117.669998,118.570000,117.160004,117.889999,116.378189,8130600
2020-02-18,118.470001,119.949997,117.360001,119.629997,118.095871,11513200
2020-02-19,119.500000,119.940002,117.680000,117.680000,116.170876,7187800
2020-02-20,117.209999,118.110001,116.860001,117.690002,116.180748,5022900
2020-02-21,117.440002,118.750000,117.309998,118.580002,117.059341,6242100
2020-02-24,117.459999,118.459999,115.949997,116.320000,114.828316,6616000
2020-02-25,116.349998,117.070000,114.050003,114.389999,112.923065,7764300
2020-02-26,114.699997,115.169998,113.650002,113.779999,112.320892,6673300
2020-02-27,112.559998,114.070000,110.349998,110.400002,108.984238,9492300
2020-02-28,107.690002,108.519997,104.370003,107.680000,106.299118,17504100
2020-03-02,107.599998,116.400002,107.290001,115.879997,114.393959,17074200
2020-03-03,116.080002,117.529999,112.339996,112.910004,111.462051,11113600
2020-03-04,114.239998,116.839996,113.470001,116.769997,115.272545,8208400
2020-03-05,114.400002,117.250000,113.910004,115.919998,114.433449,8546100
2020-03-06,113.870003,117.910004,113.010002,117.230003,115.726654,9803700
2020-03-09,113.820000,120.629997,112.730003,117.160004,115.657547,19747800
2020-03-10,118.099998,120.680000,114.919998,119.790001,118.253822,12599100
2020-03-11,117.510002,119.029999,112.800003,114.430000,112.962555,10540000
2020-03-12,106.019997,111.489998,102.980003,104.050003,102.715675,18774400
2020-03-13,108.239998,114.589996,103.879997,114.099998,112.636787,14320700
2020-03-16,105.199997,111.330002,102.000000,106.760002,105.390915,12251300
2020-03-17,112.769997,119.269997,110.459999,119.260002,117.730621,17602000
2020-03-18,115.000000,128.080002,114.500000,122.580002,121.008041,25785300
2020-03-19,124.459999,127.000000,117.629997,119.449997,118.439934,19033500
2020-03-20,119.500000,122.790001,111.889999,113.970001,113.006279,18474500
2020-03-23,114.169998,117.540001,112.209999,114.279999,113.313652,13122000
2020-03-24,115.870003,117.370003,111.309998,115.029999,114.057312,14235000
2020-03-25,112.970001,114.000000,108.050003,109.400002,108.474922,17762500
2020-03-26,109.400002,110.870003,106.849998,109.820000,108.891365,19416900
2020-03-27,110.110001,112.279999,108.599998,109.580002,108.653397,12053500
2020-03-30,111.860001,115.800003,110.940002,115.190002,114.215958,9737500
2020-03-31,114.309998,116.190002,112.639999,113.620003,112.659241,8752800
2020-04-01,112.150002,115.529999,111.800003,114.139999,113.174835,9423200
2020-04-02,113.180000,119.110001,112.339996,118.650002,117.646706,9838500
2020-04-03,117.209999,119.910004,117.029999,119.480003,118.469688,9541700
2020-04-06,119.059998,126.389999,118.940002,126.070000,125.003960,15922900
2020-04-07,123.980003,126.489998,121.639999,121.989998,120.958458,13789900
2020-04-08,123.690002,123.809998,120.589996,121.839996,120.809723,9292200
2020-04-09,118.220001,122.870003,117.660004,121.800003,120.770065,10944400
2020-04-13,121.269997,125.669998,121.169998,125.300003,124.240471,8064700
2020-04-14,127.099998,129.789993,126.040001,129.000000,127.909180,11366300
2020-04-15,129.000000,129.880005,127.120003,128.759995,127.671211,7478400
2020-04-16,129.000000,132.919998,128.250000,132.330002,131.211029,10627400
2020-04-17,131.479996,132.970001,129.729996,132.119995,131.002792,10305100
2020-04-20,132.389999,133.380005,129.759995,129.850006,128.751999,8133900
2020-04-21,130.070007,131.029999,128.160004,129.210007,128.117416,9300200
2020-04-22,130.000000,132.380005,128.899994,131.589996,130.477280,6485000
2020-04-23,129.850006,131.089996,127.730003,128.529999,127.443153,9613300
2020-04-24,129.350006,129.889999,128.559998,129.440002,128.345459,5782800
2020-04-27,130.000000,130.309998,128.169998,128.300003,127.215103,5974600
2020-04-28,128.279999,130.240005,127.699997,128.000000,126.917641,6910700
2020-04-29,125.570000,125.760002,122.550003,123.599998,122.554840,14870700
2020-04-30,123.080002,123.440002,121.040001,121.550003,120.522179,13499300
2020-05-01,121.480003,123.690002,120.779999,122.919998,121.880592,10381300
2020-05-04,123.839996,124.400002,121.709999,123.699997,122.653999,5935900
2020-05-05,123.800003,125.260002,123.260002,124.730003,123.675293,6445800
2020-05-06,125.209999,125.489998,122.849998,123.300003,122.257385,5769700
2020-05-07,123.459999,123.980003,121.500000,121.889999,121.390945,9115200
2020-05-08,122.750000,123.010002,121.620003,122.940002,122.436646,6944400
2020-05-11,123.040001,124.309998,123.010002,123.669998,123.163658,8447300
2020-05-12,124.480003,125.660004,123.779999,123.779999,123.273209,6366700
2020-05-13,123.500000,126.239998,123.089996,123.709999,123.203491,9725100
2020-05-14,124.849998,125.129997,121.300003,123.419998,122.914680,7411000
2020-05-15,123.470001,125.940002,123.089996,125.940002,125.424362,10590000
2020-05-18,127.500000,128.559998,126.099998,127.660004,127.137321,13035900
2020-05-19,131.750000,131.990005,124.809998,124.949997,124.438416,24915400
2020-05-20,126.489998,126.589996,124.629997,125.449997,124.936363,10748800
2020-05-21,124.889999,126.139999,124.250000,124.989998,124.478249,7482700
2020-05-22,125.099998,125.349998,123.769997,124.330002,123.820953,7450700
2020-05-26,124.339996,125.510002,123.629997,123.860001,123.352882,7910200
2020-05-27,123.970001,124.489998,121.029999,122.480003,121.978531,10357900
2020-05-28,123.720001,124.949997,123.160004,123.690002,123.183578,8141600
2020-05-29,124.239998,124.709999,121.930000,124.059998,123.552055,9772400
2020-06-01,123.440002,124.410004,122.360001,123.959999,123.452469,6850100
2020-06-02,123.589996,124.150002,122.809998,123.940002,123.432556,6395900
2020-06-03,123.900002,123.989998,122.660004,123.470001,122.964478,6754300
2020-06-04,122.800003,123.889999,121.820000,122.110001,121.610046,8005000
2020-06-05,122.570000,122.680000,119.910004,121.559998,121.062294,13112400
2020-06-08,119.580002,121.239998,119.459999,121.239998,120.743607,9448100
2020-06-09,121.599998,122.000000,120.559998,121.349998,120.853157,6915400
2020-06-10,121.559998,122.500000,121.129997,121.160004,120.663940,9380500
2020-06-11,120.989998,122.580002,119.480003,120.089996,119.598312,11387600
2020-06-12,120.510002,120.750000,117.059998,117.739998,117.257935,10781100
2020-06-15,118.400002,118.680000,117.010002,118.080002,117.596550,10901100
2020-06-16,119.800003,120.230003,118.540001,119.650002,119.160118,8389200
2020-06-17,119.860001,120.129997,118.400002,119.029999,118.542656,6715100
2020-06-18,118.540001,119.059998,117.660004,117.989998,117.506912,6690000
2020-06-19,118.889999,120.300003,117.750000,119.849998,119.359299,13359600
2020-06-22,120.970001,122.089996,120.400002,121.680000,121.181808,9112800
2020-06-23,122.750000,122.849998,120.959999,121.070000,120.574303,6575900
2020-06-24,120.739998,121.120003,119.580002,120.300003,119.807457,6871600
2020-06-25,119.760002,120.160004,118.379997,119.709999,119.219872,6856600
2020-06-26,119.599998,120.839996,118.019997,118.320000,117.835564,8997200
2020-06-29,118.500000,119.680000,118.220001,119.059998,118.572533,5503800
2020-06-30,119.220001,120.129997,118.540001,119.779999,119.289581,6836400
2020-07-01,119.449997,119.919998,118.660004,119.690002,119.199959,6577900
2020-07-02,120.089996,120.879997,118.860001,119.209999,118.721916,5898600
2020-07-06,119.800003,119.870003,118.220001,118.889999,118.403229,7231700
2020-07-07,118.449997,127.550003,118.220001,126.949997,126.430222,31152700
2020-07-08,128.000000,128.130005,124.400002,124.440002,123.930504,17405700
2020-07-09,125.610001,128.179993,124.949997,127.750000,127.226952,14257200
2020-07-10,128.740005,131.369995,127.260002,130.679993,130.144943,14745600
2020-07-13,131.330002,133.630005,128.889999,129.520004,128.989716,14112800
2020-07-14,129.279999,132.500000,129.029999,132.009995,131.469513,8818600
2020-07-15,132.270004,134.130005,130.800003,132.000000,131.459549,10577100
2020-07-16,132.050003,132.729996,131.240005,132.199997,131.658737,5892200
2020-07-17,133.369995,133.369995,131.470001,131.740005,131.200623,6063200
2020-07-20,131.960007,132.740005,131.139999,131.470001,130.931717,6114200
2020-07-21,131.559998,133.990005,131.449997,132.330002,131.788208,7240400
2020-07-22,132.570007,133.029999,131.190002,132.660004,132.116852,5388200
2020-07-23,133.000000,133.149994,131.309998,131.639999,131.101028,5598800
2020-07-24,130.949997,132.399994,130.509995,131.240005,130.702667,4345800
2020-07-27,130.860001,131.979996,130.860001,131.210007,130.672791,4681900
2020-07-28,131.500000,132.380005,130.919998,131.759995,131.220535,4804700
2020-07-29,131.559998,131.860001,129.850006,130.690002,130.154922,4741100
2020-07-30,129.419998,130.419998,128.720001,130.119995,129.587250,4596100
2020-07-31,129.649994,130.089996,127.620003,129.399994,128.870193,7211500
2020-08-03,129.910004,130.119995,128.270004,129.300003,128.770615,4990500
2020-08-04,129.649994,131.710007,128.940002,131.639999,131.101028,6073200
2020-08-05,130.449997,130.750000,128.830002,129.809998,129.278519,8503600
2020-08-06,129.130005,130.229996,129.029999,129.350006,128.820404,4832100
2020-08-07,129.580002,130.460007,129.110001,129.970001,129.437866,5516500
2020-08-10,130.240005,132.339996,129.649994,131.880005,131.340042,5894400
2020-08-11,132.589996,132.869995,129.729996,130.199997,129.666916,8453400
2020-08-12,130.470001,132.229996,129.080002,131.889999,131.350006,6372100
2020-08-13,131.210007,131.960007,130.729996,131.850006,131.850006,6622400
2020-08-14,132.339996,132.970001,131.630005,132.600006,132.600006,6702100
2020-08-17,134.350006,136.130005,133.850006,135.600006,135.600006,13155000
2020-08-18,136.169998,137.630005,133.169998,134.710007,134.710007,26744200
2020-08-19,134.210007,134.660004,131.850006,132.410004,132.410004,12718400
2020-08-20,131.210007,132.070007,130.050003,130.570007,130.570007,8936900
2020-08-21,130.550003,132.669998,130.100006,131.630005,131.630005,8288000
2020-08-24,132.250000,132.479996,130.330002,131.330002,131.330002,6604600
2020-08-25,130.800003,131.240005,129.669998,130.630005,130.630005,7240800
2020-08-26,130.210007,130.880005,129.699997,130.699997,130.699997,6271600
2020-08-27,131.080002,139.350006,130.899994,136.630005,136.630005,39672900
2020-08-28,141.000000,141.070007,137.839996,140.300003,140.300003,21350300
2020-08-31,137.479996,138.889999,135.529999,138.850006,138.850006,15078800
2020-09-01,141.199997,149.589996,140.050003,147.589996,147.589996,35708200
2020-09-02,151.250000,151.330002,145.610001,147.679993,147.679993,17222000
2020-09-03,146.699997,149.600006,141.809998,144.539993,144.539993,16005000
2020-09-04,144.020004,145.039993,140.100006,142.830002,142.830002,11327400
2020-09-08,141.410004,141.899994,138.259995,138.449997,138.449997,11322300
2020-09-09,140.089996,142.610001,139.449997,139.889999,139.889999,11223000
2020-09-10,140.059998,140.539993,136.589996,136.809998,136.809998,11236400
2020-09-11,137.050003,138.440002,135.550003,136.699997,136.699997,9626600
2020-09-14,136.139999,141.100006,135.880005,137.320007,137.320007,15244600
2020-09-15,138.229996,139.080002,136.679993,137.360001,137.360001,10142600
2020-09-16,138.410004,138.679993,136.050003,136.259995,136.259995,9286800
2020-09-17,135.429993,137.570007,135.020004,136.690002,136.690002,12415000
2020-09-18,136.440002,137.529999,134.750000,135.289993,135.289993,18236400
2020-09-21,136.500000,137.240005,135.289993,137.070007,137.070007,15758500
2020-09-22,137.070007,138.990005,136.570007,138.309998,138.309998,11034000
2020-09-23,139.000000,139.240005,135.820007,135.990005,135.990005,7711100
2020-09-24,135.729996,137.789993,135.070007,136.699997,136.699997,9817700
2020-09-25,136.520004,137.539993,135.960007,137.270004,137.270004,7539600
2020-09-28,137.160004,138.050003,136.720001,137.250000,137.250000,7065700
2020-09-29,137.250000,138.139999,136.389999,137.139999,137.139999,9234300
2020-09-30,137.389999,141.740005,137.199997,139.910004,139.910004,11605300
2020-10-01,140.800003,144.380005,140.259995,143.080002,143.080002,14430300
2020-10-02,142.339996,143.100006,140.130005,140.500000,140.500000,8195000
2020-10-05,141.289993,142.190002,141.070007,141.800003,141.800003,4753000
2020-10-06,141.869995,142.940002,140.250000,140.630005,140.630005,7158500
2020-10-07,141.259995,141.550003,140.250000,140.889999,140.889999,5649700
2020-10-08,141.509995,142.089996,141.119995,141.360001,141.360001,4892300
2020-10-09,141.660004,143.339996,141.559998,142.779999,142.779999,4831600
2020-10-12,143.020004,145.389999,143.020004,144.250000,144.250000,6134100
2020-10-13,144.679993,146.600006,144.360001,146.229996,146.229996,7933400
2020-10-14,146.399994,146.529999,143.759995,143.940002,143.940002,6574100
2020-10-15,143.089996,144.960007,142.839996,144.529999,144.529999,4564200
2020-10-16,145.399994,146.149994,144.470001,144.710007,144.710007,5645000
2020-10-19,145.100006,145.369995,142.750000,142.949997,142.949997,4881100
2020-10-20,144.110001,145.529999,143.619995,143.899994,143.899994,4841000
2020-10-21,143.839996,145.729996,143.839996,144.399994,144.399994,4371400
2020-10-22,144.190002,144.559998,142.690002,143.550003,143.550003,4448000
2020-10-23,143.970001,144.139999,142.850006,143.850006,143.850006,3513500
2020-10-26,142.839996,143.119995,140.940002,142.160004,142.160004,5370600
2020-10-27,142.050003,143.699997,141.970001,142.869995,142.869995,3943700
2020-10-28,140.960007,142.130005,139.880005,140.039993,140.039993,5616400
2020-10-29,140.000000,141.110001,138.699997,139.919998,139.919998,5051300
2020-10-30,139.179993,140.089996,137.369995,138.750000,138.750000,6200600
